Issue Date	Destination	Ship name	Ship nationality	Sailing	Merchant	Count	Unit	Commodity
1906-04-26	Dunkirk				Carver Bros. & Co. Ltd.	38	bales	cotton
1906-04-26	Various Ports				J. Planta & Co.	15	bales	cotton
1906-04-26	Le Havre				Carver Bros. & Co. Ltd.	50	bales	cotton
1906-04-26	Various Ports				J. Planta & Co.	100	bales	cotton
1906-04-26	London				Bolonachi	36	casks	cognac
1906-04-26	Various Ports				Various	19	packages	sundries
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Dimitrino & Co.	6	cases	cigarettes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Mohamed Dahi	74	crates	tomatoes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Mohamed Dahi	10	packages	vegetables
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	M. L. Carasso	13	bags	wax
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Bonded Stores	6	cases	cigarettes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	S. Sigalas	122	crates	tomatoes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	G. Brach & Co.	15	bales	wax
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	S. Buhagiar	64	crates	tomatoes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	S. Levy	59	crates	tomatoes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	R. Delia	152	crates	tomatoes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	P. P. Buhagiar	82	crates	tomatoes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	A. Frick	26	barrels	fresh fish
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Dimitrino & Co.	5	cases	cigarettes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Kyriazi Bros.	4	cases	cigarettes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Sté. An. Le Khédive	7	cases	cigarettes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	R. Delia	384	crates	tomatoes
1906-04-26	Brindisi & Trieste	Semiramis		Apr 21, 1906	Various	15	packages	sundries
1906-04-26	Port Said	Bosforo		Apr 22, 1906	Various	7	packages	sundries
1906-03-13	Port Said	Bosforo		Apr 22, 1906	N. Dayan	270	bales	rags
1906-03-13	Port Said	Bosforo		Apr 22, 1906	M. L. Carasso	50	bales	senna
1906-03-13	Port Said	Bosforo		Apr 22, 1906	M. Feinstein	3	bales	skins
1906-03-13	Port Said	Bosforo		Apr 22, 1906	M. Feinstein	37	bags	horns
1906-03-13	Port Said	Bosforo		Apr 22, 1906	J. & A. Abouchanab	2,190	bags	oil cake
1906-03-13	Port Said	Bosforo		Apr 22, 1906	Hadjes & Co.	644	bags	bones
1906-03-13	Port Said	Bosforo		Apr 22, 1906	L. Onofrio	526	bags	bones
1906-03-13	Port Said	Bosforo		Apr 22, 1906	L. Onofrio	100	cases	eggs
1906-03-13	Port Said	Bosforo		Apr 22, 1906	Bonded Stores	8	bags	cotton seed
1906-03-13	Port Said	Bosforo		Apr 22, 1906	C. G. Bolonachi	15	barrels	brandy
1906-03-13	Port Said	Bosforo		Apr 22, 1906	G. D. Kaniskeri	1,750	bags	onions
1906-03-13	Port Said	Bosforo		Apr 22, 1906	Mohamed H. el Cherif	653	bags	onions
1906-03-13	Port Said	Bosforo		Apr 22, 1906	Various	14	packages	sundries
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	Anglo-Egyptian Bank Ltd.	720	tons	cotton seed
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	N. E. Tamvaco	226	tons	cotton seed
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	J. & A. Abouchanab	1,075	bags	oil cake
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	N. E. Tamvaco	14,827	bags	oil cake
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	Egyptian Salt & Soda Co. Ltd	3,032	bags	oil cake
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	Burbulia Bros.	85	cases	figs
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	Hadjes & Co.	19	bales	hides
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	S. L. Levi	80	bales	hides
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	L. Heller	700	barrels	molasses
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	Scriven Bros. & Co.	95	bales	dry skins
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	R. Mordo	148	cases	eggs
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	Bank of Egypt Ltd.	9	packages	ivory
1906-03-13	London	Niels F. Pinsen		Mar 7, 1906	Various	48	packages	sundries
1906-03-13	Naples				Anglo-Egypt Spinning	17	bales	manufactures
1906-03-13	Naples				M. A. Faham	50	crates	tomatoes
1906-03-13	Naples				Pilal	78	crates	tomatoes
1906-03-13	Naples				Vasdeki Bros.	79	crates	tomatoes
1906-03-13	Naples				R. Delia	340	crates	tomatoes
1906-03-13	Naples				Various	3	packages	sundries
1906-03-13	Livorno				P. P. Buhagiar	50	crates	tomatoes
1906-03-13	Genoa				A. Werther & Co.	10	bales	gum
1906-03-13	Genoa				P. P. Buhagiar	62	crates	tomatoes
1906-03-13	Genoa				R. Delia	137	crates	tomatoes
1906-03-13	Genoa				Various	5	packages	sundries
1905-11-27	Constantinople	Princesse Sophie		Nov 20, 1905	Various	25	bags	Sudan beans
1905-11-27	Constantinople	Princesse Sophie		Nov 20, 1905	Various	50	cases	dates
1905-11-27	Constantinople	Princesse Sophie		Nov 20, 1905	Various	57	packages	henna
1905-11-27	Constantinople	Princesse Sophie		Nov 20, 1905	Various	10	packages	leather
1905-11-27	Constantinople	Princesse Sophie		Nov 20, 1905	Various	97	empty	casks
1905-11-27	Constantinople	Princesse Sophie		Nov 20, 1905	Various	5	packages	sundries
1905-11-27	London	Ovid		Nov 21, 1905	N. E. Tamvaco	2,226	tons	cotton seed
1905-11-27	London	Ovid		Nov 21, 1905	Carver Bros. & Co. Ltd.	899		
1905-11-27	London	Ovid		Nov 21, 1905	J. & A. Abouchanab	2,150	bags	oil cake
1905-11-27	London	Ovid		Nov 21, 1905	Egyptian Salt & Soda Co. Ltd	21,041		
1905-11-27	London	Ovid		Nov 21, 1905	R. Mordo	84	cases	eggs
1905-11-27	London	Ovid		Nov 21, 1905	Bank of Egypt Ltd.	15	cases	dates
1905-11-27	London	Ovid		Nov 21, 1905	Thos. Cook & Son	11	pieces	ivory
1905-11-27	London	Ovid		Nov 21, 1905	J. L. Levy	13	packages	skins
1905-11-27	London	Ovid		Nov 21, 1905	Khedivial Mail Line	76	bags	grain
1905-11-27	London	Ovid		Nov 21, 1905	C. G. Bolonachi	30	barrels	brandy
1905-11-27	London	Ovid		Nov 21, 1905	British Army	3,142	packages	merchandise
1905-11-27	London	Ovid		Nov 21, 1905	Various	38	packages	sundries
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	50	bales	cotton
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	300	bags	natron
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	20	bags	rice
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	24	bags	cotton seed
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	51	packages	skins
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	48	packages	mats
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	36	packages	coffee
1906-01-03	Port Said & Syria	Kosseir		Dec 23, 1905	Various	241	packages	sundries
1906-01-03	Piraeus	Vassilissa Olga		Dec 25, 1905	Various	700	bags	rice
1906-01-03	Piraeus	Vassilissa Olga		Dec 25, 1905	Various	45	empty	casks
1906-01-03	Piraeus	Vassilissa Olga		Dec 25, 1905	Various	20	packages	coffee
1906-01-03	Piraeus	Vassilissa Olga		Dec 25, 1905	Various	10	packages	leather
1906-01-03	Piraeus	Vassilissa Olga		Dec 25, 1905	Various	6	packages	henna
1906-01-03	Piraeus	Vassilissa Olga		Dec 25, 1905	Various	6	packages	sundries
1906-01-03	RHODOS & SALONICA	Magda		Dec 25, 1905	Various	775	bags	rice
1906-01-03	RHODOS & SALONICA	Magda		Dec 25, 1905	Various	46	empty	casks
1906-01-03	RHODOS & SALONICA	Magda		Dec 25, 1905	Various	54	packages	henna
1906-01-03	RHODOS & SALONICA	Magda		Dec 25, 1905	Various	12	packages	sundries
1906-01-03	Constantinople	Athènes		Dec 26, 1905	Various	170	bags	rice
1906-01-03	Constantinople	Athènes		Dec 26, 1905	Various	22	cases	empty bottles
1906-01-03	Constantinople	Athènes		Dec 26, 1905	Various	86	barrels	beer
1906-01-03	Constantinople	Athènes		Dec 26, 1905	Various	30	barrels	cotton oil
1906-01-03	Constantinople	Athènes		Dec 26, 1905	Various	26	empty	casks and cases
1906-01-03	Constantinople	Athènes		Dec 26, 1905	Various	35	packages	sundries
1906-01-03	SMYRNA & CONSTANTINOPLE	El-Kahira		Dec 27, 1905	Various	567	bags	rice
1906-01-03	SMYRNA & CONSTANTINOPLE	El-Kahira		Dec 27, 1905	Various	413	packages	vegetables
1906-01-03	SMYRNA & CONSTANTINOPLE	El-Kahira		Dec 27, 1905	Various	16	packages	sundries
1906-01-03	DJEDDAH	Alexandria		Dec 27, 1905	Various	400	tons	coal earth
1906-01-03	DJEDDAH	Alexandria		Dec 27, 1905	Various	1,500	cases	petroleum
1906-01-03	DJEDDAH	Alexandria		Dec 27, 1905	Various	700	bags	sugar
1906-01-03	DJEDDAH	Alexandria		Dec 27, 1905	Various	7000	bags	cement
1906-01-03	DJEDDAH	Alexandria		Dec 27, 1905	Various	370	pieces	marble
1906-01-03	DJEDDAH	Alexandria		Dec 27, 1905	Various	18000	pieces	wood
1906-01-03	DJEDDAH	Alexandria		Dec 27, 1905	Various	928	packages	sundries
1906-01-03	Marseilles	Margarida		Dec 28, 1905	N. E. Tamvaco	1,719	tons	cotton seed
1906-01-03	Marseilles	Margarida		Dec 28, 1905	N. E. Tamvaco	20	packages	empty bags
1906-01-03	Port Said & Constantinople	Daphne		Dec 28, 1905	Various	15	packages	sundries
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Various	24	bales	skins
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Various	1,230	bags	rice
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Various	32	bags	henna
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Anglo-Egyptian Bank Ltd.	256	bales	wool
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Holz & Co.	413	bales	wool
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Demech & Co.	8	bales	wool
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	J. & A. Abouchanab	3,250	bags	oil cake
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Carver Bros. & Co. Ltd.	200	tons	cotton seed
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	L. Heller	100	barrels	molasses
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Abd. Summakieh	220	bags	beans
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	G. Brach & Co.	123	bags	gum
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Hadjes & Co.	205	bales	skins
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Anglo-Egyptian Bank Ltd.	25	bags	senna
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	M. L. Carasso	135	bags	senna
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	F. Panelli	5,233		old brass tubes
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	E. Ghellini & Co.	67	bags	hoofs
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Anastasiadis	36	bales	rags
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Khedivial Mail Line	324	bags	grain
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Limassol S. S. Co.	466	bags	grain
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Asia Minor S. S. Co. Ltd	31	bags	wax
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Asia Minor S. S. Co. Ltd	127	bales	wool
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Asia Minor S. S. Co. Ltd	44	bales	lamb skins
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Alexandria Bonded Warehouse	1	cases	beer
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Alexandria Bonded Warehouse	1	cases	curios
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Alexandria Bonded Warehouse	2	cases	merchandise
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Alexandria Bonded Warehouse	8	cases	cigarettes
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Alexandria Bonded Warehouse	40	bales	sundries
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	G. Cathedral & Co.	1	cases	boots
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Eastern Telegraph Co.	2	cases	old paper
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	B. Nathan & Co.	7	bags	gum
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	John B. Caffari	6	packages	sundries
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Schneider & Rothacker	4	barrels	old copper
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Sté. An. Le Khédive	1	cases	empty tins
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	D. Panayotti	1	bales	cotton yarn
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Domaines de l’Etat	1	cases	typewriters
1906-08-27	Trebizonde	Costantino		Aug 15, 1906	Various	17	packages	sundries
1906-08-27	Malta				N. E. Tamvaco	1		iron wheel
1906-08-27	Malta				R. J. Moss & Co.	2	cases	glassware
1906-08-27	Syria & Antwerp	Tigris		Aug 17, 1906	Various	257	bales	cotton
1906-08-27	Syria & Antwerp	Tigris		Aug 17, 1906	Various	100	bags	black. 100 empty casks
1906-08-27	Syria & Antwerp	Tigris		Aug 17, 1906	Various	112	bales	empty bags
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	63	bales	skins
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	8	bales	manufactures
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	450	bags	rice
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	20	bags	Sudan beans
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	13	cases	preserves
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	0	barrels	alcohol
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	586	empty	casks
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	16	packages	empty zembils
1906-08-27	Piraeus & Crete	Athènes		Aug 18, 1906	Various	8	packages	sundries
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	67	bales	empty bags
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	352	bags	rice
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	662	bags	coffee
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	40	bags	flour
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	100	bags	sugar
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	21	cases	furniture
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	4	cases	cigarettes
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	12	casks	oil
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	52	packages	vegetables
1906-08-27	Syria	Kosseir		Aug 18, 1906	Various	224	packages	sundries
1906-08-27	Port Said & Massawah	Enna		Aug 20, 1906	Various	151	packages	sundries
1906-03-12	Piraeus & Constantinople	Prince Abbas		Feb 28, 1906	Various	107	bags	rice
1906-03-12	Piraeus & Constantinople	Prince Abbas		Feb 28, 1906	Various	174	bags	henna
1906-03-12	Piraeus & Constantinople	Prince Abbas		Feb 28, 1906	Various	547	packages	vegetables
1906-03-12	Piraeus & Constantinople	Prince Abbas		Feb 28, 1906	Various	45	packages	gum
1906-03-12	Piraeus & Constantinople	Prince Abbas		Feb 28, 1906	Various	312	packages	sundries
1906-03-12	Constantinople	Athènes		Mar 3, 1906	Various	452	bags	rice
1906-03-12	Constantinople	Athènes		Mar 3, 1906	Various	45	bas	pepper
1906-03-12	Constantinople	Athènes		Mar 3, 1906	Various	421	empty	casks
1906-03-12	Constantinople	Athènes		Mar 3, 1906	Various	93	packages	skins
1906-03-12	Constantinople	Athènes		Mar 3, 1906	Various	36	packages	empty zembils
1906-03-12	Constantinople	Athènes		Mar 3, 1906	Various	10	packages	cotton
1906-03-12	Constantinople	Athènes		Mar 3, 1906	Various	33	packages	sundries
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	31	cases	cigarettes
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	1524	empty	casks
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	1,016	packages	tomatoes
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	87	bales	skins
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	94	bales	gum
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	68	packages	senna
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	6	packages	wax
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	31	packages	furniture
1906-03-12	Brindisi & Trieste	Habsburg		Mar 3, 1906	Various	53	packages	sundries
1906-03-12	Massawah				T. Buslachi	24	barrels	oil
1906-03-12	Massawah				A. Werther & Co.	16	packages	iron wire
1906-03-12	Massawah				A. Werther & Co.	10	cases	beer
1906-03-12	Massawah				A. Werther & Co.	39	packages	ironware
1906-03-12	Massawah				J. Arociss	20	bags	dried raisins
1906-03-12	Massawah				A. Stross	62	packages	ironware
1906-03-12	Massawah				A. C. Gouta	21	packages	provisions
1906-03-12	Massawah				P. Papadakis	20	packages	provisions
1906-03-12	Massawah				D. Liacachi	16	packages	provisions
1906-03-12	Massawah				Various	140	packages	sundries
1906-03-12	Port Said	Nilo		Mar 9, 1906	N. G. I.	80	pieces	marble
1907-02-19	Port Said	Nilo		Mar 9, 1907	M. L. Carasso	27	bags	wax
1907-02-19	Port Said	Nilo		Mar 9, 1907	A. Stross	100	tons	iron
1907-02-19	Port Said	Nilo		Mar 9, 1907	A. Dreher	690		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	C. H. Schoeller	135	cases	eggs
1907-02-19	Port Said	Nilo		Mar 9, 1907	L. Onofrio	200	cases	eggs
1907-02-19	Port Said	Nilo		Mar 9, 1907	Ibrahim Sednaoui	31		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	Ibrahim Sednaoui	11	bales	skins
1907-02-19	Port Said	Nilo		Mar 9, 1907	E. Almasy & Co.	129		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	Mohamed Aref	97	bags	figs
1907-02-19	Port Said	Nilo		Mar 9, 1907	Sté. An. Le Khédive	4	cases	cigarettes
1907-02-19	Port Said	Nilo		Mar 9, 1907	M. Feinstein	211		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	Deposito Birra di Graz	810		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	A. Frick	98	bags	dried herbs
1907-02-19	Port Said	Nilo		Mar 9, 1907	Eredi Albertini	935		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	Vasdeki Bros.	299	crates	tomatoes
1907-02-19	Port Said	Nilo		Mar 9, 1907	Ibrahim Sednaoui	380		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	A. Seeger	9	cases and casket	guts
1907-02-19	Port Said	Nilo		Mar 9, 1907	E. O. Pinto & Co.	18	bales	skins
1907-02-19	Port Said	Nilo		Mar 9, 1907	P. M. Statira	8	bales	skins
1907-02-19	Port Said	Nilo		Mar 9, 1907	R. Delia	299	crates	tomatoes
1907-02-19	Port Said	Nilo		Mar 9, 1907	A. Dockhorn	337		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	P. Delacovias	74		empty casks
1907-02-19	Port Said	Nilo		Mar 9, 1907	R. Mordo	150	cases	eggs
1907-02-19	Port Said	Nilo		Mar 9, 1907	J. Naim	160	crates	tomatoes
1907-02-19	Port Said	Nilo		Mar 9, 1907	B. Barki	6	bales	cotton yarn
1907-02-19	Port Said	Nilo		Mar 9, 1907	Mohamed Dahi	91	crates	tomatoes
1907-02-19	Port Said	Nilo		Mar 9, 1907	A. Frick	4	barrels	fresh fish
1907-02-19	Port Said	Nilo		Mar 9, 1907	Bonded Stores	6	cases	cigarettes
1907-02-19	Port Said	Nilo		Mar 9, 1907	I. Hakky	9	packages	henna
1907-02-19	Port Said	Nilo		Mar 9, 1907	Various	69	packages	sundries
1907-02-19	Port Said	Nilo		Mar 9, 1907	Behrend & Co.	800	tons	cotton seed
1907-02-19	Port Said	Nilo		Mar 9, 1907	Ch. Scholl & Co.	75	packages	old copper
1907-02-19	Marseilles	Frosso		Feb 9, 1907	Various	6020	bags	oil cake
1907-02-19								
1907-02-19	Syria	Vesta		Feb 12, 1907	Nav. Gen. Ital.	300		sulphur
1907-02-19	Syria	Vesta		Feb 12, 1907	Nav. Gen. Ital.	5	bales	cotton yarn
1907-02-19	Syria	Vesta		Feb 12, 1907	Nav. Gen. Ital.	6	bales	cotton tissues
1907-02-19	Syria	Vesta		Feb 12, 1907	Nav. Gen. Ital.	80	packages	sundries
1907-02-19								
1907-02-19	Port Said & Cyprus	Lefkosis		Feb 12, 1907	Various	900	packages	sundries
1907-05-21	Port Said & Cyprus	Lefkosis		Feb 12, 1907	Thos. Cook & Son	1	cases	curiosities
1907-05-21	Port Said & Cyprus	Lefkosis		Feb 12, 1907	W. Memian	170		empty casks
1907-05-21	Port Said & Cyprus	Lefkosis		Feb 12, 1907	G. Malak	3	cases	gum
1907-05-21	Port Said & Cyprus	Lefkosis		Feb 12, 1907	A. Manceau	1	cases	carpets
1907-05-21	Port Said & Cyprus	Lefkosis		Feb 12, 1907	F. Kuster	4	bales	skins
1907-05-21	Port Said & Cyprus	Lefkosis		Feb 12, 1907	Various	10	cases	sundries
1907-05-21	Hull	Lorenzo		May 15, 1907	Ibrahim Deff	16,646	bags	onions
1907-05-21	Genoa	Perseo		May 16, 1907	Thos. Cook & Son	2	cases	sundries
1907-05-21	Genoa	Perseo		May 16, 1907	J. Planta & Co.	6	parcels	effects
1907-05-21	Genoa	Perseo		May 16, 1907	O. Panagla	2		live horses
1907-05-21	Genoa	Perseo		May 16, 1907	Baldovino and Cugini	21	barrels	old copper
					Cassar Bros.	32	crates	tomatoes
1907-05-21	Livorno				Cassar Bros.	40	crates	tomatoes
1907-05-21	New York				Birchara Bros	1	cases	skins
1907-05-21	Venice	Bosforo		May 15, 1907	Banca Mobiliare	600	bags	onions
1907-05-21	Venice	Bosforo		May 15, 1907	R. Levy	35	crates	tomatoes
1907-05-21	Venice	Bosforo		May 15, 1907	Arnaboldi & Co.	1	bales	carpets
1907-05-21	ANCONA				V. Turchi	2		empty barrels
1907-05-21	ANCONA				G. Elia	2	parcels	effects
1907-05-21	Bari				Various	75		empty barrels
1907-05-21	Bari				S. Levy	60	crates	tomatoes
1907-05-21	Brindisi				R. Fiorentino	70		empty barrels
1907-05-21	Brindisi				D. Faro	34		empty barrels
1907-05-21	Brindisi				Various	100		empty barrels
1907-05-21	CORFU				Various	30		empty barrels
1907-05-21	Syria	Singapore		May 15, 1907	G. Huri	1	bales	cotton
1907-05-21	Syria	Singapore		May 15, 1907	G. Huri	1	barrels	sulfuric oil
1907-05-21	Syria	Singapore		May 15, 1907	G. Huri	21	bales	colour
1907-05-21	Syria	Singapore		May 15, 1907	Austrian Lloyd	120	bags	sugar
					A. Zarduni	100	bags	rice
1907-05-21	Fiume				Dimitrino & Co.	6	cases	cigarettes
1907-05-21	Fiume				Sté. An. Le Khédive	5	cases	cigarettes
1907-05-21	Fiume				Various	50	cases	sundries
1907-05-21	Brindisi				Aly H. Aghion	15	crates	tomatoes
1906-06-12	Cyprus	Esperanza		Jun 2, 1906	Various	2,162	packages	sundries
1906-06-12	Syria	Maria Teresa		Jun 4, 1906	Various	160	barrels	beer
1906-06-12	Syria	Maria Teresa		Jun 4, 1906	Various	6	packages	sundries
1906-06-12	Constantinople	Alexandria		Jun 5, 1906	Various	1,750	bags	rice
1906-06-12	Constantinople	Alexandria		Jun 5, 1906	Various	200	bags	coffee
1906-06-12	Constantinople	Alexandria		Jun 5, 1906	Various	1	packages	sundries
1906-06-12	Constantinople	Vassilissa Olga		Jun 6, 1906	Various	20	bags	rice
